--------------------------------------------------------------------------
[[47542,1],1]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-9-179

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
[PI-INFO] Init time,24,0.152117
[PI-INFO] Init time,26,0.152138
[PI-INFO] Init time,14,0.152486
[PI-INFO] Init time,8,0.152365
[PI-INFO] Init time,15,0.152539
[PI-INFO] Init time,23,0.152529
[PI-INFO] Init time,18,0.152257
[PI-INFO] Init time,17,0.152221
[PI-INFO] Init time,2,0.152676
[PI-INFO] Init time,1,0.153281
[PI-INFO] Init time,11,0.153170
[PI-INFO] Init time,27,0.152661
[PI-INFO] Init time,25,0.152260
[PI-INFO] Init time,31,0.152801
[PI-INFO] Init time,5,0.152167
[PI-INFO] Init time,9,0.153458
[PI-INFO] Init time,16,0.152148
[PI-INFO] Init time,6,0.152615
[PI-INFO] Init time,13,0.152191
[PI-INFO] Init time,10,0.151964
[PI-INFO] Init time,4,0.152044
[PI-INFO] Init time,21,0.152394
[PI-INFO] Init time,30,0.152144
[PI-INFO] Init time,22,0.152400
[PI-INFO] Init time,0,0.146749
[PI-INFO] Init time,7,0.152984
[PI-INFO] Init time,12,0.153442
[PI-INFO] Init time,3,0.152516
[PI-INFO] Init time,20,0.152140
[PI-INFO] Init time,19,0.152567
[PI-INFO] Init time,29,0.152048
[PI-INFO] Init time,28,0.151995
[PI-INFO] Paramount Iteration,0,1,0.353406,0.206657
[PI-INFO] Paramount Iteration,1,1,0.459309,0.306028
[PI-INFO] Paramount Iteration,2,1,0.560578,0.407902
[PI-INFO] Paramount Iteration,0,2,0.558391,0.204985
[PI-INFO] Paramount Iteration,3,1,0.660202,0.507686
[PI-INFO] Paramount Iteration,1,2,0.663132,0.203823
[PI-INFO] Paramount Iteration,4,1,0.759935,0.607891
[PI-INFO] Paramount Iteration,2,2,0.763484,0.202906
[PI-INFO] Paramount Iteration,0,3,0.760028,0.201637
[PI-INFO] Paramount Iteration,5,1,0.859752,0.707585
[PI-INFO] Paramount Iteration,3,2,0.862462,0.202260
[PI-INFO] Paramount Iteration,1,3,0.863727,0.200595
[PI-INFO] Paramount Iteration,6,1,0.959214,0.806599
[PI-INFO] Paramount Iteration,7,1,0.960413,0.807429
[PI-INFO] Paramount Iteration,8,1,0.960224,0.807860
[PI-INFO] Paramount Iteration,9,1,0.961169,0.807711
[PI-INFO] Paramount Iteration,10,1,0.959816,0.807852
[PI-INFO] Paramount Iteration,11,1,0.961369,0.808199
[PI-INFO] Paramount Iteration,12,1,0.961426,0.807984
[PI-INFO] Paramount Iteration,14,1,0.960998,0.808512
[PI-INFO] Paramount Iteration,13,1,0.960439,0.808248
[PI-INFO] Paramount Iteration,4,2,0.961133,0.201198
[PI-INFO] Paramount Iteration,15,1,0.961914,0.809375
[PI-INFO] Paramount Iteration,16,1,0.961409,0.809261
[PI-INFO] Paramount Iteration,17,1,0.961801,0.809580
[PI-INFO] Paramount Iteration,2,3,0.962226,0.198742
[PI-INFO] Paramount Iteration,18,1,0.961972,0.809715
[PI-INFO] Paramount Iteration,19,1,0.962063,0.809496
[PI-INFO] Paramount Iteration,20,1,0.961767,0.809628
[PI-INFO] Paramount Iteration,21,1,0.962179,0.809785
[PI-INFO] Paramount Iteration,22,1,0.962344,0.809944
[PI-INFO] Paramount Iteration,23,1,0.963520,0.810991
[PI-INFO] Paramount Iteration,24,1,0.963358,0.811241
[PI-INFO] Paramount Iteration,25,1,0.963246,0.810986
[PI-INFO] Paramount Iteration,26,1,0.963504,0.811367
[PI-INFO] Paramount Iteration,27,1,0.964032,0.811371
[PI-INFO] Paramount Iteration,28,1,0.963179,0.811184
[PI-INFO] Paramount Iteration,29,1,0.963363,0.811315
[PI-INFO] Paramount Iteration,31,1,0.964336,0.811535
[PI-INFO] Paramount Iteration,30,1,0.963609,0.811465
[PI-INFO] Paramount Iteration,0,4,0.961782,0.201754
[PI-INFO] Paramount Iteration,5,2,1.060669,0.200917
[PI-INFO] Paramount Iteration,3,3,1.061211,0.198749
[PI-INFO] Paramount Iteration,1,4,1.065360,0.201633
[PI-INFO] Paramount Iteration,6,2,1.159910,0.200696
[PI-INFO] Paramount Iteration,7,2,1.160346,0.199933
[PI-INFO] Paramount Iteration,8,2,1.160120,0.199896
[PI-INFO] Paramount Iteration,4,3,1.159590,0.198457
[PI-INFO] Paramount Iteration,2,4,1.163671,0.201445
[PI-INFO] Paramount Iteration,0,5,1.163921,0.202139
[PI-INFO] Paramount Iteration,5,3,1.257383,0.196714
[PI-INFO] Paramount Iteration,9,2,1.260095,0.298926
[PI-INFO] Paramount Iteration,3,4,1.261086,0.199875
[PI-INFO] Paramount Iteration,1,5,1.267441,0.202081
[PI-INFO] Paramount Iteration,10,2,1.353883,0.394067
[PI-INFO] Paramount Iteration,6,3,1.354630,0.194720
[PI-INFO] Paramount Iteration,7,3,1.355068,0.194722
[PI-INFO] Paramount Iteration,8,3,1.355020,0.194900
[PI-INFO] Paramount Iteration,4,4,1.358064,0.198474
[PI-INFO] Paramount Iteration,2,5,1.365795,0.202124
[PI-INFO] Paramount Iteration,0,6,1.366050,0.202129
[PI-INFO] Paramount Iteration,11,2,1.453049,0.491680
[PI-INFO] Paramount Iteration,9,3,1.453853,0.193758
[PI-INFO] Paramount Iteration,5,4,1.455666,0.198283
[PI-INFO] Paramount Iteration,3,5,1.463069,0.201983
[PI-INFO] Paramount Iteration,1,6,1.469539,0.202098
[PI-INFO] Paramount Iteration,12,2,1.550424,0.588998
[PI-INFO] Paramount Iteration,10,3,1.549258,0.195375
[PI-INFO] Paramount Iteration,6,4,1.554545,0.199915
[PI-INFO] Paramount Iteration,8,4,1.554739,0.199719
[PI-INFO] Paramount Iteration,7,4,1.554976,0.199908
[PI-INFO] Paramount Iteration,4,5,1.560112,0.202048
[PI-INFO] Paramount Iteration,2,6,1.567641,0.201846
[PI-INFO] Paramount Iteration,0,7,1.567933,0.201883
[PI-INFO] Paramount Iteration,13,2,1.644468,0.684029
[PI-INFO] Paramount Iteration,11,3,1.646550,0.193501
[PI-INFO] Paramount Iteration,9,4,1.648513,0.194660
[PI-INFO] Paramount Iteration,5,5,1.657605,0.201939
[PI-INFO] Paramount Iteration,3,6,1.664948,0.201879
[PI-INFO] Paramount Iteration,1,7,1.671441,0.201902
[PI-INFO] Paramount Iteration,14,2,1.740184,0.779186
[PI-INFO] Paramount Iteration,15,2,1.740344,0.778430
[PI-INFO] Paramount Iteration,16,2,1.739841,0.778432
[PI-INFO] Paramount Iteration,17,2,1.740229,0.778428
[PI-INFO] Paramount Iteration,18,2,1.740376,0.778404
[PI-INFO] Paramount Iteration,19,2,1.740502,0.778439
[PI-INFO] Paramount Iteration,20,2,1.740212,0.778445
[PI-INFO] Paramount Iteration,21,2,1.740634,0.778455
[PI-INFO] Paramount Iteration,12,3,1.741947,0.191523
[PI-INFO] Paramount Iteration,10,4,1.740777,0.191519
[PI-INFO] Paramount Iteration,22,2,1.744973,0.782629
[PI-INFO] Paramount Iteration,23,2,1.745407,0.781887
[PI-INFO] Paramount Iteration,24,2,1.745270,0.781912
[PI-INFO] Paramount Iteration,25,2,1.745143,0.781897
[PI-INFO] Paramount Iteration,26,2,1.745399,0.781895
[PI-INFO] Paramount Iteration,27,2,1.745929,0.781897
[PI-INFO] Paramount Iteration,28,2,1.745074,0.781895
[PI-INFO] Paramount Iteration,29,2,1.745258,0.781895
[PI-INFO] Paramount Iteration,30,2,1.752343,0.788734
[PI-INFO] Paramount Iteration,31,2,1.753073,0.788737
[PI-INFO] Paramount Iteration,6,5,1.756608,0.202063
[PI-INFO] Paramount Iteration,7,5,1.757069,0.202093
[PI-INFO] Paramount Iteration,8,5,1.756826,0.202087
[PI-INFO] Paramount Iteration,4,6,1.761966,0.201854
[PI-INFO] Paramount Iteration,2,7,1.769571,0.201930
[PI-INFO] Paramount Iteration,0,8,1.769302,0.201369
[PI-INFO] Paramount Iteration,13,3,1.833771,0.189303
[PI-INFO] Paramount Iteration,11,4,1.838115,0.191565
[PI-INFO] Paramount Iteration,9,5,1.847602,0.199089
[PI-INFO] Paramount Iteration,5,6,1.859491,0.201886
[PI-INFO] Paramount Iteration,3,7,1.866912,0.201964
[PI-INFO] Paramount Iteration,1,8,1.872956,0.201515
[PI-INFO] Paramount Iteration,14,3,1.927208,0.187024
[PI-INFO] Paramount Iteration,15,3,1.927388,0.187044
[PI-INFO] Paramount Iteration,12,4,1.933378,0.191431
[PI-INFO] Paramount Iteration,16,3,1.937194,0.197353
[PI-INFO] Paramount Iteration,10,5,1.939904,0.199127
[PI-INFO] Paramount Iteration,6,6,1.956944,0.200336
[PI-INFO] Paramount Iteration,7,6,1.957387,0.200318
[PI-INFO] Paramount Iteration,8,6,1.957164,0.200338
[PI-INFO] Paramount Iteration,4,7,1.963687,0.201721
[PI-INFO] Paramount Iteration,2,8,1.970956,0.201385
[PI-INFO] Paramount Iteration,0,9,1.972192,0.202890
[PI-INFO] Paramount Iteration,13,4,2.025065,0.191294
[PI-INFO] Paramount Iteration,17,3,2.030776,0.290547
[PI-INFO] Paramount Iteration,11,5,2.037231,0.199116
[PI-INFO] Paramount Iteration,9,6,2.049954,0.202352
[PI-INFO] Paramount Iteration,5,7,2.061149,0.201658
[PI-INFO] Paramount Iteration,3,8,2.068373,0.201461
[PI-INFO] Paramount Iteration,1,9,2.075686,0.202730
[PI-INFO] Paramount Iteration,14,4,2.118310,0.191102
[PI-INFO] Paramount Iteration,15,4,2.118476,0.191088
[PI-INFO] Paramount Iteration,18,3,2.126550,0.386174
[PI-INFO] Paramount Iteration,12,5,2.132469,0.199091
[PI-INFO] Paramount Iteration,16,4,2.135566,0.198372
[PI-INFO] Paramount Iteration,10,6,2.141875,0.201971
[PI-INFO] Paramount Iteration,6,7,2.158569,0.201625
[PI-INFO] Paramount Iteration,7,7,2.159002,0.201615
[PI-INFO] Paramount Iteration,8,7,2.158787,0.201623
