--------------------------------------------------------------------------
[[15780,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-69

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
[PI-INFO] Init time,6,0.139785
[PI-INFO] Init time,15,0.140211
[PI-INFO] Init time,8,0.139734
[PI-INFO] Init time,12,0.138821
[PI-INFO] Init time,4,0.138971
[PI-INFO] Init time,0,0.146946
[PI-INFO] Init time,13,0.138791
[PI-INFO] Init time,10,0.138891
[PI-INFO] Init time,14,0.138846
[PI-INFO] Init time,2,0.139075
[PI-INFO] Init time,9,0.139677
[PI-INFO] Init time,1,0.139009
[PI-INFO] Init time,11,0.138966
[PI-INFO] Init time,3,0.138952
[PI-INFO] Init time,7,0.138956
[PI-INFO] Init time,5,0.140451
[PI-INFO] Paramount Iteration,0,1,0.336619,0.189673
[PI-INFO] Paramount Iteration,1,1,0.419223,0.280215
[PI-INFO] Paramount Iteration,2,1,0.509943,0.370869
[PI-INFO] Paramount Iteration,3,1,0.510610,0.371658
[PI-INFO] Paramount Iteration,4,1,0.510882,0.371911
[PI-INFO] Paramount Iteration,5,1,0.510799,0.370348
[PI-INFO] Paramount Iteration,6,1,0.512016,0.372231
[PI-INFO] Paramount Iteration,7,1,0.511740,0.372784
[PI-INFO] Paramount Iteration,8,1,0.512783,0.373050
[PI-INFO] Paramount Iteration,9,1,0.512686,0.373009
[PI-INFO] Paramount Iteration,10,1,0.511977,0.373086
[PI-INFO] Paramount Iteration,11,1,0.512754,0.373788
[PI-INFO] Paramount Iteration,12,1,0.512904,0.374084
[PI-INFO] Paramount Iteration,13,1,0.512882,0.374092
[PI-INFO] Paramount Iteration,15,1,0.514557,0.374346
[PI-INFO] Paramount Iteration,14,1,0.513008,0.374162
[PI-INFO] Paramount Iteration,0,2,0.524156,0.187537
[PI-INFO] Paramount Iteration,1,2,0.606308,0.187085
[PI-INFO] Paramount Iteration,2,2,0.696756,0.186813
[PI-INFO] Paramount Iteration,4,2,0.696947,0.186065
[PI-INFO] Paramount Iteration,3,2,0.696701,0.186091
[PI-INFO] Paramount Iteration,0,3,0.707903,0.183747
[PI-INFO] Paramount Iteration,5,2,0.779577,0.268778
[PI-INFO] Paramount Iteration,1,3,0.788427,0.182119
[PI-INFO] Paramount Iteration,6,2,0.871100,0.359084
[PI-INFO] Paramount Iteration,7,2,0.870096,0.358356
[PI-INFO] Paramount Iteration,8,2,0.871128,0.358345
[PI-INFO] Paramount Iteration,9,2,0.871027,0.358341
[PI-INFO] Paramount Iteration,10,2,0.874643,0.362666
[PI-INFO] Paramount Iteration,11,2,0.874706,0.361952
[PI-INFO] Paramount Iteration,12,2,0.874860,0.361956
[PI-INFO] Paramount Iteration,13,2,0.874849,0.361967
[PI-INFO] Paramount Iteration,15,2,0.876528,0.361971
[PI-INFO] Paramount Iteration,14,2,0.874983,0.361975
[PI-INFO] Paramount Iteration,2,3,0.876983,0.180227
[PI-INFO] Paramount Iteration,3,3,0.876928,0.180227
[PI-INFO] Paramount Iteration,4,3,0.877339,0.180392
[PI-INFO] Paramount Iteration,0,4,0.892195,0.184292
[PI-INFO] Paramount Iteration,5,3,0.961598,0.182021
[PI-INFO] Paramount Iteration,1,4,0.972565,0.184138
[PI-INFO] Paramount Iteration,6,3,1.051406,0.180306
[PI-INFO] Paramount Iteration,7,3,1.050402,0.180306
[PI-INFO] Paramount Iteration,8,3,1.053190,0.182062
[PI-INFO] Paramount Iteration,2,4,1.060835,0.183852
[PI-INFO] Paramount Iteration,3,4,1.060780,0.183852
[PI-INFO] Paramount Iteration,4,4,1.061024,0.183685
[PI-INFO] Paramount Iteration,0,5,1.076347,0.184152
[PI-INFO] Paramount Iteration,9,3,1.140206,0.269179
[PI-INFO] Paramount Iteration,5,4,1.142870,0.181272
[PI-INFO] Paramount Iteration,1,5,1.156777,0.184212
[PI-INFO] Paramount Iteration,10,3,1.226349,0.351706
[PI-INFO] Paramount Iteration,11,3,1.226412,0.351706
[PI-INFO] Paramount Iteration,12,3,1.226563,0.351703
[PI-INFO] Paramount Iteration,13,3,1.226556,0.351707
[PI-INFO] Paramount Iteration,15,3,1.229766,0.353238
[PI-INFO] Paramount Iteration,14,3,1.228221,0.353238
