--------------------------------------------------------------------------
[[61691,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-15-84

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
[PI-INFO] Init time,0,0.148106
[PI-INFO] Init time,12,0.138999
[PI-INFO] Init time,8,0.139096
[PI-INFO] Init time,4,0.139182
[PI-INFO] Init time,14,0.139469
[PI-INFO] Init time,2,0.141223
[PI-INFO] Init time,7,0.139162
[PI-INFO] Init time,1,0.139539
[PI-INFO] Init time,5,0.139590
[PI-INFO] Init time,9,0.139080
[PI-INFO] Init time,15,0.139532
[PI-INFO] Init time,13,0.139131
[PI-INFO] Init time,6,0.138951
[PI-INFO] Init time,10,0.139016
[PI-INFO] Init time,11,0.139451
[PI-INFO] Init time,3,0.139539
[PI-INFO] Paramount Iteration,0,1,0.338800,0.190695
[PI-INFO] Paramount Iteration,1,1,0.420553,0.281014
[PI-INFO] Paramount Iteration,2,1,0.512963,0.371740
[PI-INFO] Paramount Iteration,3,1,0.512046,0.372508
[PI-INFO] Paramount Iteration,4,1,0.511971,0.372790
[PI-INFO] Paramount Iteration,5,1,0.512349,0.372759
[PI-INFO] Paramount Iteration,6,1,0.511813,0.372862
[PI-INFO] Paramount Iteration,7,1,0.512769,0.373607
[PI-INFO] Paramount Iteration,8,1,0.512919,0.373823
[PI-INFO] Paramount Iteration,9,1,0.512857,0.373777
[PI-INFO] Paramount Iteration,10,1,0.512892,0.373877
[PI-INFO] Paramount Iteration,11,1,0.514059,0.374609
[PI-INFO] Paramount Iteration,12,1,0.513900,0.374901
[PI-INFO] Paramount Iteration,13,1,0.514021,0.374890
[PI-INFO] Paramount Iteration,15,1,0.514515,0.374983
[PI-INFO] Paramount Iteration,14,1,0.514478,0.375009
[PI-INFO] Paramount Iteration,0,2,0.527788,0.188988
[PI-INFO] Paramount Iteration,1,2,0.608975,0.188422
[PI-INFO] Paramount Iteration,2,2,0.700840,0.187877
[PI-INFO] Paramount Iteration,3,2,0.699198,0.187152
[PI-INFO] Paramount Iteration,4,2,0.699095,0.187124
[PI-INFO] Paramount Iteration,0,3,0.713606,0.185818
[PI-INFO] Paramount Iteration,5,2,0.784043,0.271694
[PI-INFO] Paramount Iteration,1,3,0.793086,0.184111
[PI-INFO] Paramount Iteration,6,2,0.871912,0.360099
[PI-INFO] Paramount Iteration,7,2,0.872177,0.359408
[PI-INFO] Paramount Iteration,8,2,0.872312,0.359393
[PI-INFO] Paramount Iteration,9,2,0.872254,0.359397
[PI-INFO] Paramount Iteration,10,2,0.876754,0.363862
[PI-INFO] Paramount Iteration,11,2,0.877200,0.363141
[PI-INFO] Paramount Iteration,12,2,0.877064,0.363164
[PI-INFO] Paramount Iteration,13,2,0.877154,0.363133
