--------------------------------------------------------------------------
[[17750,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-141

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.132673
[PI-INFO] Total time,0.132697
[PI-INFO] Total time,0.132706
[PI-INFO] Total time,0.132713
[PI-INFO] Total time,0.132720
[PI-INFO] Total time,0.132726
[PI-INFO] Total time,0.132733
[PI-INFO] Total time,0.132741
[PI-INFO] Total time,0.132748
[PI-INFO] Total time,0.132755
[PI-INFO] Total time,0.132763
[PI-INFO] Total time,0.132770
[PI-INFO] Total time,0.132777
[PI-INFO] Total time,0.132787
[PI-INFO] Total time,0.132791
[PI-INFO] Total time,0.132796
[PI-INFO] Total time,0.132801
[PI-INFO] Total time,0.132806
[PI-INFO] Total time,0.132810
[PI-INFO] Total time,0.132814
[PI-INFO] Total time,0.132818
[PI-INFO] Total time,0.132822
[PI-INFO] Total time,0.132829
[PI-INFO] Total time,0.132836
[PI-INFO] Total time,0.132844
[PI-INFO] Total time,0.132856
[PI-INFO] Total time,0.132863
[PI-INFO] Total time,0.132871
[PI-INFO] Total time,0.132878
[PI-INFO] Total time,0.132885
[PI-INFO] Total time,0.132893
[PI-INFO] Total time,0.132900
[PI-INFO] Total time,0.132908
[PI-INFO] Total time,0.132915
[PI-INFO] Total time,0.132922
[PI-INFO] Total time,0.132929
[PI-INFO] Total time,0.132937
[PI-INFO] Total time,0.132944
[PI-INFO] Total time,0.132952
[PI-INFO] Total time,0.132959
[PI-INFO] Total time,0.132966
[PI-INFO] Total time,0.132974
[PI-INFO] Total time,0.132981
[PI-INFO] Total time,0.132988
[PI-INFO] Total time,0.132996
[PI-INFO] Total time,0.133003
[PI-INFO] Total time,0.133010
[PI-INFO] Total time,0.133017
[PI-INFO] Total time,0.133028
[PI-INFO] Total time,0.133035
[PI-INFO] Total time,0.133042
[PI-INFO] Total time,0.133050
[PI-INFO] Total time,0.133057
[PI-INFO] Total time,0.133064
[PI-INFO] Total time,0.133071
[PI-INFO] Total time,0.133079
[PI-INFO] Total time,0.133109
[PI-INFO] Total time,0.133113
[PI-INFO] Total time,0.133116
[PI-INFO] Total time,0.133119
[PI-INFO] Total time,0.133123
[PI-INFO] Total time,0.133129
[PI-INFO] Total time,0.133133
[PI-INFO] Total time,0.133138
[PI-INFO] Total time,0.133141
[PI-INFO] Total time,0.133145
[PI-INFO] Total time,0.133149
[PI-INFO] Total time,0.133152
[PI-INFO] Total time,0.133155
[PI-INFO] Total time,0.133160
[PI-INFO] Total time,0.133165
[PI-INFO] Total time,0.133168
[PI-INFO] Total time,0.133172
[PI-INFO] Total time,0.133176
[PI-INFO] Total time,0.133179
[PI-INFO] Total time,0.133183
[PI-INFO] Total time,0.133187
[PI-INFO] Total time,0.133190
[PI-INFO] Total time,0.133193
[PI-INFO] Total time,0.133198
[PI-INFO] Total time,0.133203
[PI-INFO] Total time,0.133208
[PI-INFO] Total time,0.133212
[PI-INFO] Total time,0.133216
[PI-INFO] Total time,0.133220
[PI-INFO] Total time,0.133224
[PI-INFO] Total time,0.133226
[PI-INFO] Total time,0.133230
[PI-INFO] Total time,0.133234
[PI-INFO] Total time,0.133240
[PI-INFO] Total time,0.133244
[PI-INFO] Total time,0.133248
[PI-INFO] Total time,0.133252
[PI-INFO] Total time,0.133256
[PI-INFO] Total time,0.133260
[PI-INFO] Total time,0.133262
[PI-INFO] Total time,0.133266
[PI-INFO] Total time,0.133271
[PI-INFO] Total time,0.133276
[PI-INFO] Total time,0.133278
