--------------------------------------------------------------------------
[[16722,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-141

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.135470
[PI-INFO] Total time,0.135494
[PI-INFO] Total time,0.135499
[PI-INFO] Total time,0.135503
[PI-INFO] Total time,0.135506
[PI-INFO] Total time,0.135510
[PI-INFO] Total time,0.135514
[PI-INFO] Total time,0.135518
[PI-INFO] Total time,0.135522
[PI-INFO] Total time,0.135526
[PI-INFO] Total time,0.135531
[PI-INFO] Total time,0.135535
[PI-INFO] Total time,0.135539
[PI-INFO] Total time,0.135544
[PI-INFO] Total time,0.135549
[PI-INFO] Total time,0.135553
[PI-INFO] Total time,0.135557
[PI-INFO] Total time,0.135562
[PI-INFO] Total time,0.135567
[PI-INFO] Total time,0.135595
[PI-INFO] Total time,0.135604
[PI-INFO] Total time,0.135609
[PI-INFO] Total time,0.135613
[PI-INFO] Total time,0.135617
[PI-INFO] Total time,0.135641
[PI-INFO] Total time,0.135655
[PI-INFO] Total time,0.135660
[PI-INFO] Total time,0.135664
[PI-INFO] Total time,0.135670
[PI-INFO] Total time,0.135673
[PI-INFO] Total time,0.135679
[PI-INFO] Total time,0.135684
[PI-INFO] Total time,0.135688
[PI-INFO] Total time,0.135692
[PI-INFO] Total time,0.135696
[PI-INFO] Total time,0.135721
[PI-INFO] Total time,0.135730
[PI-INFO] Total time,0.135734
[PI-INFO] Total time,0.135738
[PI-INFO] Total time,0.135743
[PI-INFO] Total time,0.135766
[PI-INFO] Total time,0.135775
[PI-INFO] Total time,0.135780
[PI-INFO] Total time,0.135784
[PI-INFO] Total time,0.135788
[PI-INFO] Total time,0.135812
[PI-INFO] Total time,0.135821
[PI-INFO] Total time,0.135827
[PI-INFO] Total time,0.135831
[PI-INFO] Total time,0.135835
[PI-INFO] Total time,0.135840
[PI-INFO] Total time,0.135844
[PI-INFO] Total time,0.135848
[PI-INFO] Total time,0.135852
[PI-INFO] Total time,0.135856
[PI-INFO] Total time,0.135858
[PI-INFO] Total time,0.135484
[PI-INFO] Total time,0.135890
[PI-INFO] Total time,0.135892
[PI-INFO] Total time,0.135894
[PI-INFO] Total time,0.135896
[PI-INFO] Total time,0.135897
[PI-INFO] Total time,0.135920
[PI-INFO] Total time,0.135923
[PI-INFO] Total time,0.135925
[PI-INFO] Total time,0.135930
[PI-INFO] Total time,0.135932
[PI-INFO] Total time,0.135937
[PI-INFO] Total time,0.135942
[PI-INFO] Total time,0.135946
[PI-INFO] Total time,0.135950
[PI-INFO] Total time,0.135954
[PI-INFO] Total time,0.135958
[PI-INFO] Total time,0.135962
[PI-INFO] Total time,0.135967
[PI-INFO] Total time,0.135971
[PI-INFO] Total time,0.135976
[PI-INFO] Total time,0.135981
[PI-INFO] Total time,0.135985
[PI-INFO] Total time,0.135989
[PI-INFO] Total time,0.135993
[PI-INFO] Total time,0.135997
[PI-INFO] Total time,0.136000
[PI-INFO] Total time,0.136003
[PI-INFO] Total time,0.136007
[PI-INFO] Total time,0.136012
[PI-INFO] Total time,0.136017
[PI-INFO] Total time,0.136021
[PI-INFO] Total time,0.136023
[PI-INFO] Total time,0.136027
[PI-INFO] Total time,0.136031
[PI-INFO] Total time,0.136035
[PI-INFO] Total time,0.136039
[PI-INFO] Total time,0.136043
[PI-INFO] Total time,0.136048
[PI-INFO] Total time,0.136053
[PI-INFO] Total time,0.136057
[PI-INFO] Total time,0.136061
[PI-INFO] Total time,0.136065
[PI-INFO] Total time,0.136067
