--------------------------------------------------------------------------
[[17003,1],1]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-5-40

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.125149
[PI-INFO] Total time,0.125169
[PI-INFO] Total time,0.125173
[PI-INFO] Total time,0.125179
[PI-INFO] Total time,0.125181
[PI-INFO] Total time,0.125183
[PI-INFO] Total time,0.125187
[PI-INFO] Total time,0.125192
[PI-INFO] Total time,0.125196
[PI-INFO] Total time,0.125200
[PI-INFO] Total time,0.125204
[PI-INFO] Total time,0.125206
[PI-INFO] Total time,0.125209
[PI-INFO] Total time,0.125214
[PI-INFO] Total time,0.125218
[PI-INFO] Total time,0.125223
[PI-INFO] Total time,0.125227
[PI-INFO] Total time,0.125231
[PI-INFO] Total time,0.125235
[PI-INFO] Total time,0.125239
[PI-INFO] Total time,0.125243
[PI-INFO] Total time,0.125248
[PI-INFO] Total time,0.125252
[PI-INFO] Total time,0.125256
[PI-INFO] Total time,0.125260
[PI-INFO] Total time,0.125272
[PI-INFO] Total time,0.125276
[PI-INFO] Total time,0.125280
[PI-INFO] Total time,0.125284
[PI-INFO] Total time,0.125289
[PI-INFO] Total time,0.125293
[PI-INFO] Total time,0.125297
[PI-INFO] Total time,0.125301
[PI-INFO] Total time,0.125305
[PI-INFO] Total time,0.125309
[PI-INFO] Total time,0.125313
[PI-INFO] Total time,0.125318
[PI-INFO] Total time,0.125320
[PI-INFO] Total time,0.125322
[PI-INFO] Total time,0.125323
[PI-INFO] Total time,0.125328
[PI-INFO] Total time,0.125329
[PI-INFO] Total time,0.125331
[PI-INFO] Total time,0.125333
[PI-INFO] Total time,0.125335
[PI-INFO] Total time,0.125337
[PI-INFO] Total time,0.125338
[PI-INFO] Total time,0.125340
[PI-INFO] Total time,0.125345
[PI-INFO] Total time,0.125348
[PI-INFO] Total time,0.125350
[PI-INFO] Total time,0.125354
[PI-INFO] Total time,0.125358
[PI-INFO] Total time,0.125362
[PI-INFO] Total time,0.125367
[PI-INFO] Total time,0.125371
[PI-INFO] Total time,0.125397
[PI-INFO] Total time,0.125402
[PI-INFO] Total time,0.125417
[PI-INFO] Total time,0.125423
[PI-INFO] Total time,0.125424
[PI-INFO] Total time,0.125429
[PI-INFO] Total time,0.125433
[PI-INFO] Total time,0.125437
[PI-INFO] Total time,0.125441
[PI-INFO] Total time,0.125445
[PI-INFO] Total time,0.125456
[PI-INFO] Total time,0.125460
[PI-INFO] Total time,0.125462
[PI-INFO] Total time,0.125464
[PI-INFO] Total time,0.125468
[PI-INFO] Total time,0.125471
[PI-INFO] Total time,0.125472
[PI-INFO] Total time,0.125474
[PI-INFO] Total time,0.125476
[PI-INFO] Total time,0.125481
[PI-INFO] Total time,0.125483
[PI-INFO] Total time,0.125485
[PI-INFO] Total time,0.125489
[PI-INFO] Total time,0.125493
[PI-INFO] Total time,0.125498
[PI-INFO] Total time,0.125502
[PI-INFO] Total time,0.125506
[PI-INFO] Total time,0.125515
[PI-INFO] Total time,0.125519
[PI-INFO] Total time,0.125524
[PI-INFO] Total time,0.125528
[PI-INFO] Total time,0.125532
[PI-INFO] Total time,0.125534
[PI-INFO] Total time,0.125538
[PI-INFO] Total time,0.125543
[PI-INFO] Total time,0.125547
[PI-INFO] Total time,0.125551
[PI-INFO] Total time,0.125553
[PI-INFO] Total time,0.125557
[PI-INFO] Total time,0.125560
[PI-INFO] Total time,0.125561
[PI-INFO] Total time,0.125563
[PI-INFO] Total time,0.125565
[PI-INFO] Total time,0.125569
