--------------------------------------------------------------------------
[[17441,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-141

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.132642
[PI-INFO] Total time,0.132665
[PI-INFO] Total time,0.132675
[PI-INFO] Total time,0.132682
[PI-INFO] Total time,0.132688
[PI-INFO] Total time,0.132695
[PI-INFO] Total time,0.132702
[PI-INFO] Total time,0.132709
[PI-INFO] Total time,0.132716
[PI-INFO] Total time,0.132724
[PI-INFO] Total time,0.132731
[PI-INFO] Total time,0.132738
[PI-INFO] Total time,0.132746
[PI-INFO] Total time,0.132753
[PI-INFO] Total time,0.132761
[PI-INFO] Total time,0.132768
[PI-INFO] Total time,0.132775
[PI-INFO] Total time,0.132782
[PI-INFO] Total time,0.132789
[PI-INFO] Total time,0.132797
[PI-INFO] Total time,0.132804
[PI-INFO] Total time,0.132812
[PI-INFO] Total time,0.132819
[PI-INFO] Total time,0.132826
[PI-INFO] Total time,0.132833
[PI-INFO] Total time,0.132845
[PI-INFO] Total time,0.132853
[PI-INFO] Total time,0.132860
[PI-INFO] Total time,0.132867
[PI-INFO] Total time,0.132874
[PI-INFO] Total time,0.132881
[PI-INFO] Total time,0.132889
[PI-INFO] Total time,0.132896
[PI-INFO] Total time,0.132903
[PI-INFO] Total time,0.132910
[PI-INFO] Total time,0.132917
[PI-INFO] Total time,0.132924
[PI-INFO] Total time,0.132932
[PI-INFO] Total time,0.132940
[PI-INFO] Total time,0.132947
[PI-INFO] Total time,0.132954
[PI-INFO] Total time,0.132961
[PI-INFO] Total time,0.132968
[PI-INFO] Total time,0.132975
[PI-INFO] Total time,0.132983
[PI-INFO] Total time,0.132990
[PI-INFO] Total time,0.132997
[PI-INFO] Total time,0.133004
[PI-INFO] Total time,0.133011
[PI-INFO] Total time,0.133018
[PI-INFO] Total time,0.133025
[PI-INFO] Total time,0.133032
[PI-INFO] Total time,0.133040
[PI-INFO] Total time,0.133047
[PI-INFO] Total time,0.133054
[PI-INFO] Total time,0.133061
[PI-INFO] Total time,0.133090
[PI-INFO] Total time,0.133095
[PI-INFO] Total time,0.133099
[PI-INFO] Total time,0.133103
[PI-INFO] Total time,0.133108
[PI-INFO] Total time,0.133112
[PI-INFO] Total time,0.133114
[PI-INFO] Total time,0.133117
[PI-INFO] Total time,0.133122
[PI-INFO] Total time,0.133125
[PI-INFO] Total time,0.133130
[PI-INFO] Total time,0.133135
[PI-INFO] Total time,0.133139
[PI-INFO] Total time,0.133143
[PI-INFO] Total time,0.133147
[PI-INFO] Total time,0.133151
[PI-INFO] Total time,0.133155
[PI-INFO] Total time,0.133157
[PI-INFO] Total time,0.133161
[PI-INFO] Total time,0.133166
[PI-INFO] Total time,0.133171
[PI-INFO] Total time,0.133175
[PI-INFO] Total time,0.133180
[PI-INFO] Total time,0.133183
[PI-INFO] Total time,0.133187
[PI-INFO] Total time,0.133191
[PI-INFO] Total time,0.133194
[PI-INFO] Total time,0.133197
[PI-INFO] Total time,0.133202
[PI-INFO] Total time,0.133207
[PI-INFO] Total time,0.133212
[PI-INFO] Total time,0.133216
[PI-INFO] Total time,0.133220
[PI-INFO] Total time,0.133224
[PI-INFO] Total time,0.133228
[PI-INFO] Total time,0.133230
[PI-INFO] Total time,0.133234
[PI-INFO] Total time,0.133239
[PI-INFO] Total time,0.133244
[PI-INFO] Total time,0.133248
[PI-INFO] Total time,0.133252
[PI-INFO] Total time,0.133256
[PI-INFO] Total time,0.133260
[PI-INFO] Total time,0.133264
