--------------------------------------------------------------------------
[[18279,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-141

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.132807
[PI-INFO] Total time,0.132823
[PI-INFO] Total time,0.132825
[PI-INFO] Total time,0.132829
[PI-INFO] Total time,0.132831
[PI-INFO] Total time,0.132833
[PI-INFO] Total time,0.132838
[PI-INFO] Total time,0.132840
[PI-INFO] Total time,0.132841
[PI-INFO] Total time,0.132845
[PI-INFO] Total time,0.132847
[PI-INFO] Total time,0.132850
[PI-INFO] Total time,0.132852
[PI-INFO] Total time,0.132856
[PI-INFO] Total time,0.132861
[PI-INFO] Total time,0.132866
[PI-INFO] Total time,0.132870
[PI-INFO] Total time,0.132873
[PI-INFO] Total time,0.132877
[PI-INFO] Total time,0.132881
[PI-INFO] Total time,0.132885
[PI-INFO] Total time,0.132889
[PI-INFO] Total time,0.132894
[PI-INFO] Total time,0.132899
[PI-INFO] Total time,0.132903
[PI-INFO] Total time,0.132911
[PI-INFO] Total time,0.132914
[PI-INFO] Total time,0.132916
[PI-INFO] Total time,0.132920
[PI-INFO] Total time,0.132921
[PI-INFO] Total time,0.132925
[PI-INFO] Total time,0.132929
[PI-INFO] Total time,0.132933
[PI-INFO] Total time,0.132938
[PI-INFO] Total time,0.132943
[PI-INFO] Total time,0.132947
[PI-INFO] Total time,0.132950
[PI-INFO] Total time,0.132954
[PI-INFO] Total time,0.132958
[PI-INFO] Total time,0.132961
[PI-INFO] Total time,0.132965
[PI-INFO] Total time,0.132969
[PI-INFO] Total time,0.132975
[PI-INFO] Total time,0.132977
[PI-INFO] Total time,0.132981
[PI-INFO] Total time,0.132985
[PI-INFO] Total time,0.132989
[PI-INFO] Total time,0.132993
[PI-INFO] Total time,0.132997
[PI-INFO] Total time,0.132999
[PI-INFO] Total time,0.133003
[PI-INFO] Total time,0.133007
[PI-INFO] Total time,0.133013
[PI-INFO] Total time,0.133017
[PI-INFO] Total time,0.133021
[PI-INFO] Total time,0.133025
[PI-INFO] Total time,0.133047
[PI-INFO] Total time,0.133064
[PI-INFO] Total time,0.133070
[PI-INFO] Total time,0.133074
[PI-INFO] Total time,0.133078
[PI-INFO] Total time,0.133082
[PI-INFO] Total time,0.133086
[PI-INFO] Total time,0.133091
[PI-INFO] Total time,0.133095
[PI-INFO] Total time,0.133100
[PI-INFO] Total time,0.133104
[PI-INFO] Total time,0.133113
[PI-INFO] Total time,0.133118
[PI-INFO] Total time,0.133122
[PI-INFO] Total time,0.133126
[PI-INFO] Total time,0.133130
[PI-INFO] Total time,0.133135
[PI-INFO] Total time,0.133139
[PI-INFO] Total time,0.133143
[PI-INFO] Total time,0.133148
[PI-INFO] Total time,0.133152
[PI-INFO] Total time,0.133156
[PI-INFO] Total time,0.133161
[PI-INFO] Total time,0.133172
[PI-INFO] Total time,0.133177
[PI-INFO] Total time,0.133181
[PI-INFO] Total time,0.133185
[PI-INFO] Total time,0.133190
[PI-INFO] Total time,0.133194
[PI-INFO] Total time,0.133202
[PI-INFO] Total time,0.133207
[PI-INFO] Total time,0.133216
[PI-INFO] Total time,0.133221
[PI-INFO] Total time,0.133225
[PI-INFO] Total time,0.133229
[PI-INFO] Total time,0.133234
[PI-INFO] Total time,0.133243
[PI-INFO] Total time,0.133248
[PI-INFO] Total time,0.133252
[PI-INFO] Total time,0.133256
[PI-INFO] Total time,0.133261
[PI-INFO] Total time,0.133270
[PI-INFO] Total time,0.133275
[PI-INFO] Total time,0.133279
