--------------------------------------------------------------------------
[[16430,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-3-141

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Running with these driver parameters:
  solver ID    = 3

  Laplacian_27pt:
    (Nx, Ny, Nz) = (10, 20, 10)
    (Px, Py, Pz) = (1, 2, 1)

[PI-INFO] Total time,0.133658
[PI-INFO] Total time,0.133678
[PI-INFO] Total time,0.133683
[PI-INFO] Total time,0.133685
[PI-INFO] Total time,0.133689
[PI-INFO] Total time,0.133691
[PI-INFO] Total time,0.133695
[PI-INFO] Total time,0.133698
[PI-INFO] Total time,0.133702
[PI-INFO] Total time,0.133706
[PI-INFO] Total time,0.133710
[PI-INFO] Total time,0.133713
[PI-INFO] Total time,0.133718
[PI-INFO] Total time,0.133723
[PI-INFO] Total time,0.133728
[PI-INFO] Total time,0.133729
[PI-INFO] Total time,0.133733
[PI-INFO] Total time,0.133735
[PI-INFO] Total time,0.133739
[PI-INFO] Total time,0.133743
[PI-INFO] Total time,0.133747
[PI-INFO] Total time,0.133750
[PI-INFO] Total time,0.133752
[PI-INFO] Total time,0.133756
[PI-INFO] Total time,0.133761
[PI-INFO] Total time,0.133770
[PI-INFO] Total time,0.133774
[PI-INFO] Total time,0.133778
[PI-INFO] Total time,0.133782
[PI-INFO] Total time,0.133786
[PI-INFO] Total time,0.133788
[PI-INFO] Total time,0.133792
[PI-INFO] Total time,0.133796
[PI-INFO] Total time,0.133802
[PI-INFO] Total time,0.133804
[PI-INFO] Total time,0.133808
[PI-INFO] Total time,0.133812
[PI-INFO] Total time,0.133816
[PI-INFO] Total time,0.133820
[PI-INFO] Total time,0.133823
[PI-INFO] Total time,0.133826
[PI-INFO] Total time,0.133829
[PI-INFO] Total time,0.133834
[PI-INFO] Total time,0.133839
[PI-INFO] Total time,0.133844
[PI-INFO] Total time,0.133846
[PI-INFO] Total time,0.133850
[PI-INFO] Total time,0.133854
[PI-INFO] Total time,0.133858
[PI-INFO] Total time,0.133862
[PI-INFO] Total time,0.133866
[PI-INFO] Total time,0.133868
[PI-INFO] Total time,0.133872
[PI-INFO] Total time,0.133878
[PI-INFO] Total time,0.133882
[PI-INFO] Total time,0.133886
[PI-INFO] Total time,0.133668
[PI-INFO] Total time,0.133920
[PI-INFO] Total time,0.133922
[PI-INFO] Total time,0.133924
[PI-INFO] Total time,0.133949
[PI-INFO] Total time,0.133972
[PI-INFO] Total time,0.133996
[PI-INFO] Total time,0.134005
[PI-INFO] Total time,0.134010
[PI-INFO] Total time,0.134014
[PI-INFO] Total time,0.134018
[PI-INFO] Total time,0.134022
[PI-INFO] Total time,0.134026
[PI-INFO] Total time,0.134030
[PI-INFO] Total time,0.134035
[PI-INFO] Total time,0.134044
[PI-INFO] Total time,0.134049
[PI-INFO] Total time,0.134054
[PI-INFO] Total time,0.134059
[PI-INFO] Total time,0.134063
[PI-INFO] Total time,0.134067
[PI-INFO] Total time,0.134071
[PI-INFO] Total time,0.134075
[PI-INFO] Total time,0.134080
[PI-INFO] Total time,0.134085
[PI-INFO] Total time,0.134089
[PI-INFO] Total time,0.134093
[PI-INFO] Total time,0.134098
[PI-INFO] Total time,0.134103
[PI-INFO] Total time,0.134107
[PI-INFO] Total time,0.134111
[PI-INFO] Total time,0.134115
[PI-INFO] Total time,0.134119
[PI-INFO] Total time,0.134123
[PI-INFO] Total time,0.134127
[PI-INFO] Total time,0.134132
[PI-INFO] Total time,0.134140
[PI-INFO] Total time,0.134145
[PI-INFO] Total time,0.134155
[PI-INFO] Total time,0.134160
[PI-INFO] Total time,0.134165
[PI-INFO] Total time,0.134173
[PI-INFO] Total time,0.134178
[PI-INFO] Total time,0.134183
