--------------------------------------------------------------------------
[[50964,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-10-74

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
# MPI Nearest Neighbor Communication
# Info:
# Processor Grid:              16 x       1 x       1
# Data Grid (per rank):       100 x     100 x     100
# Iterations:             10000000
# Variables:                    1
# Sleep:                     1000
[PI-INFO] Init time,0,0.126222
[PI-INFO] Init time,14,0.117754
[PI-INFO] Init time,13,0.117741
[PI-INFO] Init time,4,0.117968
[PI-INFO] Init time,1,0.117414
[PI-INFO] Init time,3,0.117611
[PI-INFO] Init time,11,0.117566
[PI-INFO] Init time,15,0.117380
[PI-INFO] Init time,6,0.117491
[PI-INFO] Init time,7,0.117376
[PI-INFO] Init time,8,0.117969
[PI-INFO] Init time,10,0.117374
[PI-INFO] Init time,9,0.117393
[PI-INFO] Init time,2,0.117355
[PI-INFO] Init time,5,0.117764
[PI-INFO] Init time,12,0.117003
[PI-INFO] Paramount Iteration,0,1,0.126823,0.000601
[PI-INFO] Paramount Iteration,15,1,0.118003,0.000624
[PI-INFO] Paramount Iteration,11,1,0.118395,0.000829
[PI-INFO] Paramount Iteration,12,1,0.117826,0.000823
[PI-INFO] Paramount Iteration,14,1,0.118654,0.000900
[PI-INFO] Paramount Iteration,8,1,0.118823,0.000854
[PI-INFO] Paramount Iteration,10,1,0.118259,0.000885
[PI-INFO] Paramount Iteration,4,1,0.118887,0.000919
[PI-INFO] Paramount Iteration,1,1,0.118308,0.000895
[PI-INFO] Paramount Iteration,3,1,0.118521,0.000910
[PI-INFO] Paramount Iteration,13,1,0.118667,0.000926
[PI-INFO] Paramount Iteration,6,1,0.118389,0.000898
[PI-INFO] Paramount Iteration,7,1,0.118309,0.000934
[PI-INFO] Paramount Iteration,9,1,0.118274,0.000881
[PI-INFO] Paramount Iteration,5,1,0.118668,0.000904
[PI-INFO] Paramount Iteration,2,1,0.118305,0.000950
[PI-INFO] Paramount Iteration,11,2,0.118740,0.000345
[PI-INFO] Paramount Iteration,14,2,0.118957,0.000303
[PI-INFO] Paramount Iteration,13,2,0.118956,0.000289
[PI-INFO] Paramount Iteration,12,2,0.118240,0.000414
[PI-INFO] Paramount Iteration,4,2,0.119223,0.000336
[PI-INFO] Paramount Iteration,15,2,0.118663,0.000660
[PI-INFO] Paramount Iteration,7,2,0.118616,0.000307
[PI-INFO] Paramount Iteration,10,2,0.118602,0.000343
[PI-INFO] Paramount Iteration,9,2,0.118627,0.000353
[PI-INFO] Paramount Iteration,5,2,0.119010,0.000342
[PI-INFO] Paramount Iteration,0,2,0.127506,0.000683
[PI-INFO] Paramount Iteration,1,2,0.118712,0.000404
[PI-INFO] Paramount Iteration,3,2,0.118934,0.000413
[PI-INFO] Paramount Iteration,6,2,0.118783,0.000394
[PI-INFO] Paramount Iteration,8,2,0.119233,0.000410
[PI-INFO] Paramount Iteration,2,2,0.118642,0.000337
[PI-INFO] Paramount Iteration,13,3,0.119273,0.000317
[PI-INFO] Paramount Iteration,10,3,0.118921,0.000319
[PI-INFO] Paramount Iteration,12,3,0.118508,0.000268
[PI-INFO] Paramount Iteration,0,3,0.127806,0.000300
[PI-INFO] Paramount Iteration,4,3,0.119571,0.000348
[PI-INFO] Paramount Iteration,14,3,0.119398,0.000441
[PI-INFO] Paramount Iteration,3,3,0.119235,0.000301
[PI-INFO] Paramount Iteration,11,3,0.119198,0.000458
[PI-INFO] Paramount Iteration,15,3,0.119019,0.000356
[PI-INFO] Paramount Iteration,7,3,0.118992,0.000376
[PI-INFO] Paramount Iteration,8,3,0.119583,0.000350
[PI-INFO] Paramount Iteration,9,3,0.118962,0.000335
[PI-INFO] Paramount Iteration,1,3,0.119059,0.000347
[PI-INFO] Paramount Iteration,6,3,0.119154,0.000371
[PI-INFO] Paramount Iteration,2,3,0.118989,0.000347
[PI-INFO] Paramount Iteration,5,3,0.119417,0.000407
[PI-INFO] Paramount Iteration,11,4,0.119456,0.000258
[PI-INFO] Paramount Iteration,0,4,0.128131,0.000325
[PI-INFO] Paramount Iteration,14,4,0.119692,0.000294
[PI-INFO] Paramount Iteration,13,4,0.119713,0.000440
[PI-INFO] Paramount Iteration,15,4,0.119320,0.000301
[PI-INFO] Paramount Iteration,9,4,0.119315,0.000353
[PI-INFO] Paramount Iteration,4,4,0.119962,0.000391
[PI-INFO] Paramount Iteration,3,4,0.119593,0.000358
[PI-INFO] Paramount Iteration,6,4,0.119464,0.000310
[PI-INFO] Paramount Iteration,7,4,0.119357,0.000365
[PI-INFO] Paramount Iteration,8,4,0.119922,0.000339
[PI-INFO] Paramount Iteration,10,4,0.119371,0.000450
[PI-INFO] Paramount Iteration,5,4,0.119765,0.000348
[PI-INFO] Paramount Iteration,12,4,0.118937,0.000429
[PI-INFO] Paramount Iteration,1,4,0.119397,0.000338
[PI-INFO] Paramount Iteration,2,4,0.119350,0.000361
[PI-INFO] Paramount Iteration,14,5,0.119972,0.000280
[PI-INFO] Paramount Iteration,0,5,0.128465,0.000334
[PI-INFO] Paramount Iteration,13,5,0.119990,0.000277
[PI-INFO] Paramount Iteration,15,5,0.119603,0.000283
[PI-INFO] Paramount Iteration,7,5,0.119665,0.000308
[PI-INFO] Paramount Iteration,8,5,0.120224,0.000302
[PI-INFO] Paramount Iteration,10,5,0.119668,0.000297
[PI-INFO] Paramount Iteration,4,5,0.120261,0.000299
[PI-INFO] Paramount Iteration,3,5,0.119950,0.000357
[PI-INFO] Paramount Iteration,6,5,0.119799,0.000335
[PI-INFO] Paramount Iteration,5,5,0.120125,0.000360
[PI-INFO] Paramount Iteration,12,5,0.119297,0.000360
[PI-INFO] Paramount Iteration,1,5,0.119785,0.000388
[PI-INFO] Paramount Iteration,11,5,0.119963,0.000507
[PI-INFO] Paramount Iteration,9,5,0.119739,0.000424
[PI-INFO] Paramount Iteration,2,5,0.119709,0.000359
[PI-INFO] Paramount Iteration,15,6,0.119855,0.000252
[PI-INFO] Paramount Iteration,14,6,0.120322,0.000350
[PI-INFO] Paramount Iteration,13,6,0.120336,0.000346
[PI-INFO] Paramount Iteration,7,6,0.119970,0.000305
[PI-INFO] Paramount Iteration,0,6,0.128862,0.000397
[PI-INFO] Paramount Iteration,4,6,0.120597,0.000336
[PI-INFO] Paramount Iteration,5,6,0.120414,0.000289
[PI-INFO] Paramount Iteration,6,6,0.120116,0.000317
[PI-INFO] Paramount Iteration,10,6,0.120071,0.000403
[PI-INFO] Paramount Iteration,9,6,0.120061,0.000322
[PI-INFO] Paramount Iteration,1,6,0.120104,0.000319
[PI-INFO] Paramount Iteration,3,6,0.120297,0.000347
[PI-INFO] Paramount Iteration,11,6,0.120292,0.000329
[PI-INFO] Paramount Iteration,12,6,0.119716,0.000419
[PI-INFO] Paramount Iteration,8,6,0.120704,0.000480
[PI-INFO] Paramount Iteration,2,6,0.120094,0.000385
[PI-INFO] Paramount Iteration,14,7,0.120616,0.000294
[PI-INFO] Paramount Iteration,15,7,0.120237,0.000382
[PI-INFO] Paramount Iteration,5,7,0.120694,0.000280
[PI-INFO] Paramount Iteration,0,7,0.129178,0.000316
[PI-INFO] Paramount Iteration,6,7,0.120402,0.000286
[PI-INFO] Paramount Iteration,4,7,0.120937,0.000340
[PI-INFO] Paramount Iteration,3,7,0.120630,0.000333
[PI-INFO] Paramount Iteration,11,7,0.120595,0.000303
[PI-INFO] Paramount Iteration,10,7,0.120394,0.000323
[PI-INFO] Paramount Iteration,2,7,0.120378,0.000284
[PI-INFO] Paramount Iteration,12,7,0.120028,0.000312
[PI-INFO] Paramount Iteration,1,7,0.120477,0.000373
[PI-INFO] Paramount Iteration,13,7,0.120859,0.000523
[PI-INFO] Paramount Iteration,8,7,0.121030,0.000326
[PI-INFO] Paramount Iteration,9,7,0.120448,0.000387
[PI-INFO] Paramount Iteration,7,7,0.120523,0.000553
[PI-INFO] Paramount Iteration,15,8,0.120526,0.000289
[PI-INFO] Paramount Iteration,5,8,0.121013,0.000319
[PI-INFO] Paramount Iteration,4,8,0.121248,0.000311
[PI-INFO] Paramount Iteration,11,8,0.120872,0.000277
[PI-INFO] Paramount Iteration,0,8,0.129545,0.000367
[PI-INFO] Paramount Iteration,3,8,0.120925,0.000295
[PI-INFO] Paramount Iteration,13,8,0.121106,0.000247
[PI-INFO] Paramount Iteration,9,8,0.120730,0.000282
[PI-INFO] Paramount Iteration,12,8,0.120380,0.000352
[PI-INFO] Paramount Iteration,1,8,0.120781,0.000304
[PI-INFO] Paramount Iteration,8,8,0.121359,0.000329
[PI-INFO] Paramount Iteration,10,8,0.120764,0.000370
[PI-INFO] Paramount Iteration,14,8,0.121217,0.000601
[PI-INFO] Paramount Iteration,7,8,0.120801,0.000278
[PI-INFO] Paramount Iteration,2,8,0.120747,0.000369
[PI-INFO] Paramount Iteration,6,8,0.120971,0.000569
[PI-INFO] Paramount Iteration,4,9,0.121536,0.000288
[PI-INFO] Paramount Iteration,0,9,0.129863,0.000318
[PI-INFO] Paramount Iteration,11,9,0.121266,0.000394
[PI-INFO] Paramount Iteration,12,9,0.120684,0.000304
[PI-INFO] Paramount Iteration,3,9,0.121305,0.000380
[PI-INFO] Paramount Iteration,13,9,0.121505,0.000399
[PI-INFO] Paramount Iteration,14,9,0.121554,0.000337
[PI-INFO] Paramount Iteration,1,9,0.121154,0.000373
[PI-INFO] Paramount Iteration,8,9,0.121706,0.000347
[PI-INFO] Paramount Iteration,10,9,0.121125,0.000361
[PI-INFO] Paramount Iteration,9,9,0.121097,0.000367
[PI-INFO] Paramount Iteration,2,9,0.121087,0.000340
[PI-INFO] Paramount Iteration,6,9,0.121316,0.000345
[PI-INFO] Paramount Iteration,5,9,0.121686,0.000673
[PI-INFO] Paramount Iteration,15,9,0.121296,0.000770
[PI-INFO] Paramount Iteration,7,9,0.121323,0.000522
[PI-INFO] Paramount Iteration,0,10,0.130205,0.000342
[PI-INFO] Paramount Iteration,12,10,0.120972,0.000288
[PI-INFO] Paramount Iteration,3,10,0.121632,0.000327
[PI-INFO] Paramount Iteration,10,10,0.121399,0.000274
[PI-INFO] Paramount Iteration,13,10,0.121849,0.000344
[PI-INFO] Paramount Iteration,1,10,0.121488,0.000334
[PI-INFO] Paramount Iteration,11,10,0.121673,0.000407
[PI-INFO] Paramount Iteration,9,10,0.121455,0.000358
[PI-INFO] Paramount Iteration,2,10,0.121434,0.000347
[PI-INFO] Paramount Iteration,15,10,0.121546,0.000250
[PI-INFO] Paramount Iteration,5,10,0.121973,0.000287
[PI-INFO] Paramount Iteration,7,10,0.121603,0.000280
[PI-INFO] Paramount Iteration,14,10,0.122020,0.000466
[PI-INFO] Paramount Iteration,4,10,0.122272,0.000736
[PI-INFO] Paramount Iteration,6,10,0.121696,0.000380
[PI-INFO] Paramount Iteration,8,10,0.122271,0.000565
[PI-INFO] Paramount Iteration,0,11,0.130572,0.000367
[PI-INFO] Paramount Iteration,11,11,0.121941,0.000268
[PI-INFO] Paramount Iteration,10,11,0.121784,0.000385
[PI-INFO] Paramount Iteration,2,11,0.121707,0.000273
[PI-INFO] Paramount Iteration,1,11,0.121806,0.000318
[PI-INFO] Paramount Iteration,12,11,0.121444,0.000472
[PI-INFO] Paramount Iteration,15,11,0.121889,0.000343
[PI-INFO] Paramount Iteration,14,11,0.122337,0.000317
[PI-INFO] Paramount Iteration,6,11,0.122007,0.000311
[PI-INFO] Paramount Iteration,13,11,0.122365,0.000516
[PI-INFO] Paramount Iteration,0,12,0.130836,0.000264
[PI-INFO] Paramount Iteration,4,11,0.122541,0.000269
[PI-INFO] Paramount Iteration,8,11,0.122567,0.000296
[PI-INFO] Paramount Iteration,3,11,0.122310,0.000678
[PI-INFO] Paramount Iteration,11,12,0.122289,0.000348
[PI-INFO] Paramount Iteration,7,11,0.122089,0.000486
[PI-INFO] Paramount Iteration,1,12,0.122114,0.000308
[PI-INFO] Paramount Iteration,9,11,0.122113,0.000658
[PI-INFO] Paramount Iteration,5,11,0.122523,0.000550
[PI-INFO] Paramount Iteration,14,12,0.122629,0.000292
[PI-INFO] Paramount Iteration,13,12,0.122623,0.000258
[PI-INFO] Paramount Iteration,15,12,0.122213,0.000324
[PI-INFO] Paramount Iteration,0,13,0.131150,0.000314
[PI-INFO] Paramount Iteration,3,12,0.122558,0.000248
[PI-INFO] Paramount Iteration,7,12,0.122359,0.000270
[PI-INFO] Paramount Iteration,12,12,0.121980,0.000536
[PI-INFO] Paramount Iteration,2,12,0.122372,0.000665
[PI-INFO] Paramount Iteration,5,12,0.122802,0.000279
[PI-INFO] Paramount Iteration,9,12,0.122390,0.000277
[PI-INFO] Paramount Iteration,4,12,0.123093,0.000552
[PI-INFO] Paramount Iteration,6,12,0.122587,0.000580
[PI-INFO] Paramount Iteration,8,12,0.123071,0.000504
[PI-INFO] Paramount Iteration,10,12,0.122482,0.000698
[PI-INFO] Paramount Iteration,14,13,0.122939,0.000310
[PI-INFO] Paramount Iteration,15,13,0.122553,0.000340
[PI-INFO] Paramount Iteration,12,13,0.122240,0.000260
[PI-INFO] Paramount Iteration,2,13,0.122631,0.000259
[PI-INFO] Paramount Iteration,13,13,0.123094,0.000471
[PI-INFO] Paramount Iteration,1,13,0.122781,0.000667
[PI-INFO] Paramount Iteration,4,13,0.123380,0.000287
[PI-INFO] Paramount Iteration,6,13,0.122874,0.000287
[PI-INFO] Paramount Iteration,8,13,0.123347,0.000276
[PI-INFO] Paramount Iteration,10,13,0.122747,0.000265
[PI-INFO] Paramount Iteration,5,13,0.123197,0.000395
[PI-INFO] Paramount Iteration,11,13,0.123029,0.000740
[PI-INFO] Paramount Iteration,15,14,0.122845,0.000292
[PI-INFO] Paramount Iteration,9,13,0.122863,0.000473
[PI-INFO] Paramount Iteration,3,13,0.123113,0.000555
[PI-INFO] Paramount Iteration,7,13,0.122883,0.000524
[PI-INFO] Paramount Iteration,13,14,0.123377,0.000283
[PI-INFO] Paramount Iteration,1,14,0.123041,0.000260
[PI-INFO] Paramount Iteration,0,14,0.131897,0.000747
[PI-INFO] Paramount Iteration,14,14,0.123493,0.000554
[PI-INFO] Paramount Iteration,11,14,0.123294,0.000265
[PI-INFO] Paramount Iteration,5,14,0.123497,0.000300
[PI-INFO] Paramount Iteration,4,14,0.123758,0.000378
[PI-INFO] Paramount Iteration,3,14,0.123377,0.000264
[PI-INFO] Paramount Iteration,6,14,0.123263,0.000389
[PI-INFO] Paramount Iteration,8,14,0.123732,0.000385
[PI-INFO] Paramount Iteration,9,14,0.123130,0.000267
[PI-INFO] Paramount Iteration,7,14,0.123189,0.000306
[PI-INFO] Paramount Iteration,2,14,0.123171,0.000540
[PI-INFO] Paramount Iteration,12,14,0.122786,0.000546
[PI-INFO] Paramount Iteration,10,14,0.123234,0.000487
[PI-INFO] Paramount Iteration,0,15,0.132142,0.000245
[PI-INFO] PI avg,0,0.000395,15
[PI-INFO] Beta,0,0.001692
[PI-INFO] Total time,0.132152
[PI-INFO] Paramount Iteration,14,15,0.123787,0.000294
[PI-INFO] PI avg,14,0.000402,15
[PI-INFO] Beta,14,0.001304
[PI-INFO] Paramount Iteration,4,15,0.124062,0.000304
[PI-INFO] PI avg,4,0.000406,15
[PI-INFO] Beta,4,0.001448
[PI-INFO] Paramount Iteration,5,15,0.123860,0.000363
[PI-INFO] PI avg,5,0.000406,15
[PI-INFO] Beta,5,0.001291
[PI-INFO] Paramount Iteration,15,15,0.123516,0.000671
[PI-INFO] PI avg,15,0.000409,15
[PI-INFO] Beta,15,0.001437
[PI-INFO] Paramount Iteration,6,15,0.123593,0.000330
[PI-INFO] PI avg,6,0.000407,15
[PI-INFO] Beta,6,0.001328
[PI-INFO] Paramount Iteration,7,15,0.123484,0.000295
[PI-INFO] PI avg,7,0.000407,15
[PI-INFO] Beta,7,0.001444
[PI-INFO] Paramount Iteration,8,15,0.124063,0.000331
[PI-INFO] PI avg,8,0.000406,15
[PI-INFO] Beta,8,0.001291
[PI-INFO] Paramount Iteration,12,15,0.123101,0.000315
[PI-INFO] PI avg,12,0.000407,15
[PI-INFO] Beta,12,0.001329
[PI-INFO] Paramount Iteration,1,15,0.123625,0.000584
[PI-INFO] PI avg,1,0.000414,15
[PI-INFO] Beta,1,0.001612
[PI-INFO] Paramount Iteration,3,15,0.123757,0.000380
[PI-INFO] PI avg,3,0.000410,15
[PI-INFO] Beta,3,0.001319
[PI-INFO] Paramount Iteration,13,15,0.123935,0.000558
[PI-INFO] PI avg,13,0.000413,15
[PI-INFO] Beta,13,0.001463
[PI-INFO] Paramount Iteration,10,15,0.123555,0.000321
[PI-INFO] PI avg,10,0.000412,15
[PI-INFO] Beta,10,0.001466
[PI-INFO] Paramount Iteration,9,15,0.123514,0.000384
[PI-INFO] PI avg,9,0.000408,15
[PI-INFO] Beta,9,0.001480
[PI-INFO] Paramount Iteration,2,15,0.123482,0.000311
[PI-INFO] PI avg,2,0.000408,15
[PI-INFO] Beta,2,0.001479
[PI-INFO] Paramount Iteration,11,15,0.123830,0.000536
[PI-INFO] PI avg,11,0.000418,15
[PI-INFO] Beta,11,0.001446
--------------------------------------------------------------------------
mpirun has exited due to process rank 0 with PID 0 on
node ip-172-31-10-74 exiting improperly. There are three reasons this could occur:

1. this process did not call "init" before exiting, but others in
the job did. This can cause a job to hang indefinitely while it waits
for all processes to call "init". By rule, if one process calls "init",
then ALL processes must call "init" prior to termination.

2. this process called "init", but exited without calling "finalize".
By rule, all processes that call "init" MUST call "finalize" prior to
exiting or it will be considered an "abnormal termination"

3. this process called "MPI_Abort" or "orte_abort" and the mca parameter
orte_create_session_dirs is set to false. In this case, the run-time cannot
detect that the abort call was an abnormal termination. Hence, the only
error message you will receive is this one.

This may have caused other processes in the application to be
terminated by signals sent by mpirun (as reported here).

You can avoid this message by specifying -quiet on the mpirun command line.
--------------------------------------------------------------------------
[ip-172-31-10-74:19942] 15 more processes have sent help message help-mpi-btl-base.txt / btl:no-nics
[ip-172-31-10-74:19942] Set MCA parameter "orte_base_help_aggregate" to 0 to see all help / error messages
Command exited with non-zero status 1
	Command being timed: "mpirun --hostfile /home/ubuntu/PI-Bench/ECP-Proxy-Apps/hostfile -n 16 ./halo3d -nx 100 -ny 100 -nz 100 -iterations 10000000"
	User time (seconds): 0.04
	System time (seconds): 0.03
	Percent of CPU this job got: 2%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.85
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 19212
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 4
	Minor (reclaiming a frame) page faults: 5238
	Voluntary context switches: 980
	Involuntary context switches: 10
	Swaps: 0
	File system inputs: 0
	File system outputs: 16440
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 1
