--------------------------------------------------------------------------
[[49976,1],1]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-11-149

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
# MPI Nearest Neighbor Communication
# Info:
# Processor Grid:              32 x       1 x       1
# Data Grid (per rank):       100 x     100 x     100
# Iterations:             10000000
# Variables:                    1
# Sleep:                     1000
[PI-INFO] Init time,26,0.129699
[PI-INFO] Init time,21,0.129834
[PI-INFO] Init time,27,0.128829
[PI-INFO] Init time,0,0.118820
[PI-INFO] Init time,1,0.129089
[PI-INFO] Init time,7,0.129487
[PI-INFO] Init time,4,0.129065
[PI-INFO] Init time,11,0.129715
[PI-INFO] Init time,12,0.129276
[PI-INFO] Init time,6,0.129912
[PI-INFO] Init time,2,0.128306
[PI-INFO] Init time,14,0.129695
[PI-INFO] Init time,19,0.129234
[PI-INFO] Init time,3,0.129224
[PI-INFO] Init time,10,0.128869
[PI-INFO] Init time,13,0.128882
[PI-INFO] Init time,16,0.128667
[PI-INFO] Init time,15,0.128773
[PI-INFO] Init time,9,0.127065
[PI-INFO] Init time,17,0.128328
[PI-INFO] Init time,30,0.129063
[PI-INFO] Init time,18,0.127772
[PI-INFO] Init time,8,0.128534
[PI-INFO] Init time,31,0.128410
[PI-INFO] Init time,20,0.128570
[PI-INFO] Init time,29,0.129013
[PI-INFO] Init time,25,0.128000
[PI-INFO] Init time,5,0.127248
[PI-INFO] Init time,28,0.128144
[PI-INFO] Init time,22,0.127649
[PI-INFO] Init time,24,0.128792
[PI-INFO] Init time,23,0.127022
[PI-INFO] Paramount Iteration,0,1,0.119352,0.000532
[PI-INFO] Paramount Iteration,31,1,0.129062,0.000652
[PI-INFO] Paramount Iteration,7,1,0.130298,0.000811
[PI-INFO] Paramount Iteration,27,1,0.129686,0.000858
[PI-INFO] Paramount Iteration,28,1,0.128972,0.000828
[PI-INFO] Paramount Iteration,1,1,0.129968,0.000879
[PI-INFO] Paramount Iteration,4,1,0.129888,0.000823
[PI-INFO] Paramount Iteration,11,1,0.130591,0.000876
[PI-INFO] Paramount Iteration,12,1,0.130175,0.000899
[PI-INFO] Paramount Iteration,6,1,0.130781,0.000869
[PI-INFO] Paramount Iteration,2,1,0.129218,0.000912
[PI-INFO] Paramount Iteration,14,1,0.130565,0.000870
[PI-INFO] Paramount Iteration,19,1,0.130096,0.000862
[PI-INFO] Paramount Iteration,3,1,0.130085,0.000861
[PI-INFO] Paramount Iteration,10,1,0.129748,0.000879
[PI-INFO] Paramount Iteration,13,1,0.129771,0.000889
[PI-INFO] Paramount Iteration,26,1,0.130613,0.000914
[PI-INFO] Paramount Iteration,16,1,0.129582,0.000916
[PI-INFO] Paramount Iteration,21,1,0.130778,0.000944
[PI-INFO] Paramount Iteration,15,1,0.129714,0.000942
[PI-INFO] Paramount Iteration,9,1,0.127899,0.000834
[PI-INFO] Paramount Iteration,30,1,0.129944,0.000881
[PI-INFO] Paramount Iteration,8,1,0.129354,0.000820
[PI-INFO] Paramount Iteration,20,1,0.129414,0.000844
[PI-INFO] Paramount Iteration,29,1,0.129935,0.000922
[PI-INFO] Paramount Iteration,25,1,0.128844,0.000844
[PI-INFO] Paramount Iteration,5,1,0.128149,0.000901
[PI-INFO] Paramount Iteration,22,1,0.128501,0.000852
[PI-INFO] Paramount Iteration,24,1,0.129706,0.000915
[PI-INFO] Paramount Iteration,23,1,0.127900,0.000879
[PI-INFO] Paramount Iteration,0,2,0.120019,0.000667
[PI-INFO] Paramount Iteration,0,3,0.120331,0.000312
[PI-INFO] Paramount Iteration,1,2,0.130305,0.000337
[PI-INFO] Paramount Iteration,7,2,0.130665,0.000367
[PI-INFO] Paramount Iteration,4,2,0.130266,0.000378
[PI-INFO] Paramount Iteration,11,2,0.130978,0.000387
[PI-INFO] Paramount Iteration,12,2,0.130495,0.000320
[PI-INFO] Paramount Iteration,6,2,0.131072,0.000291
[PI-INFO] Paramount Iteration,2,2,0.129555,0.000337
[PI-INFO] Paramount Iteration,14,2,0.130905,0.000340
[PI-INFO] Paramount Iteration,19,2,0.130474,0.000378
[PI-INFO] Paramount Iteration,3,2,0.130491,0.000406
[PI-INFO] Paramount Iteration,10,2,0.130038,0.000290
[PI-INFO] Paramount Iteration,13,2,0.130161,0.000390
[PI-INFO] Paramount Iteration,26,2,0.130897,0.000284
[PI-INFO] Paramount Iteration,16,2,0.129962,0.000380
[PI-INFO] Paramount Iteration,21,2,0.131108,0.000330
[PI-INFO] Paramount Iteration,27,2,0.130034,0.000348
[PI-INFO] Paramount Iteration,15,2,0.130052,0.000338
[PI-INFO] Paramount Iteration,9,2,0.128237,0.000338
[PI-INFO] Paramount Iteration,17,1,0.129251,0.000923
[PI-INFO] Paramount Iteration,30,2,0.130254,0.000310
[PI-INFO] Paramount Iteration,18,1,0.128696,0.000924
[PI-INFO] Paramount Iteration,8,2,0.129668,0.000314
[PI-INFO] Paramount Iteration,31,2,0.129670,0.000608
[PI-INFO] Paramount Iteration,20,2,0.129799,0.000385
[PI-INFO] Paramount Iteration,29,2,0.130267,0.000332
[PI-INFO] Paramount Iteration,25,2,0.129187,0.000343
[PI-INFO] Paramount Iteration,5,2,0.128455,0.000306
[PI-INFO] Paramount Iteration,28,2,0.129354,0.000382
[PI-INFO] Paramount Iteration,22,2,0.128849,0.000348
[PI-INFO] Paramount Iteration,24,2,0.130021,0.000315
[PI-INFO] Paramount Iteration,23,2,0.128268,0.000368
[PI-INFO] Paramount Iteration,0,4,0.120698,0.000367
[PI-INFO] Paramount Iteration,0,5,0.120997,0.000299
[PI-INFO] Paramount Iteration,0,6,0.121360,0.000363
[PI-INFO] Paramount Iteration,1,3,0.130825,0.000520
[PI-INFO] Paramount Iteration,7,3,0.130943,0.000278
[PI-INFO] Paramount Iteration,4,3,0.130591,0.000325
[PI-INFO] Paramount Iteration,11,3,0.131271,0.000293
[PI-INFO] Paramount Iteration,12,3,0.130820,0.000325
[PI-INFO] Paramount Iteration,6,3,0.131352,0.000280
[PI-INFO] Paramount Iteration,2,3,0.129825,0.000270
[PI-INFO] Paramount Iteration,14,3,0.131237,0.000332
[PI-INFO] Paramount Iteration,19,3,0.130794,0.000320
[PI-INFO] Paramount Iteration,3,3,0.130765,0.000274
[PI-INFO] Paramount Iteration,10,3,0.130529,0.000491
[PI-INFO] Paramount Iteration,13,3,0.130459,0.000298
[PI-INFO] Paramount Iteration,26,3,0.131209,0.000312
[PI-INFO] Paramount Iteration,16,3,0.130263,0.000301
[PI-INFO] Paramount Iteration,21,3,0.131407,0.000299
[PI-INFO] Paramount Iteration,27,3,0.130370,0.000336
[PI-INFO] Paramount Iteration,15,3,0.130418,0.000366
[PI-INFO] Paramount Iteration,9,3,0.128554,0.000317
[PI-INFO] Paramount Iteration,17,2,0.129566,0.000315
