--------------------------------------------------------------------------
[[17930,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-8-152

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
# MPI Nearest Neighbor Communication
# Info:
# Processor Grid:              16 x       1 x       1
# Data Grid (per rank):       100 x     100 x     100
# Iterations:             10000000
# Variables:                    1
# Sleep:                     1000
[PI-INFO] Init time,0,0.125542
[PI-INFO] Init time,8,0.118438
[PI-INFO] Init time,15,0.117913
[PI-INFO] Init time,3,0.118698
[PI-INFO] Init time,11,0.116987
[PI-INFO] Init time,13,0.116996
[PI-INFO] Init time,14,0.116950
[PI-INFO] Init time,9,0.117046
[PI-INFO] Init time,1,0.117575
[PI-INFO] Init time,7,0.117345
[PI-INFO] Init time,12,0.117916
[PI-INFO] Init time,4,0.117063
[PI-INFO] Init time,6,0.116948
[PI-INFO] Init time,10,0.117641
[PI-INFO] Init time,5,0.117139
[PI-INFO] Init time,2,0.116950
[PI-INFO] Paramount Iteration,0,1,0.126158,0.000616
[PI-INFO] Paramount Iteration,15,1,0.118576,0.000663
[PI-INFO] Paramount Iteration,13,1,0.117822,0.000827
[PI-INFO] Paramount Iteration,10,1,0.118421,0.000781
[PI-INFO] Paramount Iteration,14,1,0.117802,0.000852
[PI-INFO] Paramount Iteration,3,1,0.119550,0.000852
[PI-INFO] Paramount Iteration,1,1,0.118421,0.000846
[PI-INFO] Paramount Iteration,11,1,0.117854,0.000867
[PI-INFO] Paramount Iteration,12,1,0.118768,0.000852
[PI-INFO] Paramount Iteration,4,1,0.117932,0.000869
[PI-INFO] Paramount Iteration,6,1,0.117812,0.000864
[PI-INFO] Paramount Iteration,5,1,0.117986,0.000847
[PI-INFO] Paramount Iteration,2,1,0.117782,0.000832
[PI-INFO] Paramount Iteration,9,1,0.117928,0.000882
[PI-INFO] Paramount Iteration,8,1,0.119386,0.000949
[PI-INFO] Paramount Iteration,7,1,0.118258,0.000913
[PI-INFO] Paramount Iteration,11,2,0.118156,0.000302
[PI-INFO] Paramount Iteration,13,2,0.118185,0.000363
[PI-INFO] Paramount Iteration,0,2,0.126762,0.000604
[PI-INFO] Paramount Iteration,15,2,0.119171,0.000595
[PI-INFO] Paramount Iteration,3,2,0.119891,0.000341
[PI-INFO] Paramount Iteration,1,2,0.118741,0.000320
[PI-INFO] Paramount Iteration,12,2,0.119085,0.000317
[PI-INFO] Paramount Iteration,10,2,0.118804,0.000383
[PI-INFO] Paramount Iteration,5,2,0.118321,0.000335
[PI-INFO] Paramount Iteration,2,2,0.118110,0.000328
[PI-INFO] Paramount Iteration,14,2,0.118131,0.000329
[PI-INFO] Paramount Iteration,7,2,0.118634,0.000376
[PI-INFO] Paramount Iteration,4,2,0.118253,0.000321
[PI-INFO] Paramount Iteration,6,2,0.118160,0.000348
[PI-INFO] Paramount Iteration,9,2,0.118364,0.000436
[PI-INFO] Paramount Iteration,8,2,0.119776,0.000390
[PI-INFO] Paramount Iteration,11,3,0.118474,0.000318
[PI-INFO] Paramount Iteration,12,3,0.119344,0.000259
[PI-INFO] Paramount Iteration,0,3,0.127104,0.000342
[PI-INFO] Paramount Iteration,15,3,0.119424,0.000253
[PI-INFO] Paramount Iteration,3,3,0.120228,0.000337
[PI-INFO] Paramount Iteration,4,3,0.118588,0.000335
[PI-INFO] Paramount Iteration,13,3,0.118531,0.000346
[PI-INFO] Paramount Iteration,5,3,0.118651,0.000330
[PI-INFO] Paramount Iteration,2,3,0.118419,0.000309
[PI-INFO] Paramount Iteration,14,3,0.118469,0.000338
